"Time","409216A","409216A"
"and",100.00,2000.00
"Date","Water Level (m)","Rainfall (mm)"
"","Mean","Total"
09:00:00 25/05/2005,     124.798,         0.2
09:00:00 26/05/2005,     124.783,         0.0
09:00:00 27/05/2005,     124.783,         0.0
09:00:00 28/05/2005,     124.778,         0.0
09:00:00 29/05/2005,     124.770,         0.0
09:00:00 30/05/2005,     124.773,         0.0
09:00:00 31/05/2005,     124.770,         0.0
09:00:00 01/06/2005,     124.765,         0.0
09:00:00 02/06/2005,     124.767,         0.0
09:00:00 03/06/2005,     124.764,         0.0
09:00:00 04/06/2005,     124.760,         0.0
09:00:00 05/06/2005,     124.753,         0.0
09:00:00 06/06/2005,     124.749,         0.0
09:00:00 07/06/2005,     124.743,         0.0
09:00:00 08/06/2005,     124.736,         0.0
09:00:00 09/06/2005,     124.727,         0.0
09:00:00 10/06/2005,     124.722,         0.8
09:00:00 11/06/2005,     124.720,          10
09:00:00 12/06/2005,     124.727,          12
09:00:00 13/06/2005,     124.725,         0.0
09:00:00 14/06/2005,     124.735,         5.6
09:00:00 15/06/2005,     124.774,         0.0
09:00:00 16/06/2005,     124.811,         7.0
09:00:00 17/06/2005,     124.818,         0.0
09:00:00 18/06/2005,     124.817,         0.4
09:00:00 19/06/2005,     124.810,         3.8
09:00:00 20/06/2005,     124.799,         9.0
09:00:00 21/06/2005,     124.785,         1.4
09:00:00 22/06/2005,     124.762,         6.0
09:00:00 23/06/2005,     124.743,         0.8
09:00:00 24/06/2005,     124.754,         0.0
09:00:00 25/06/2005,     124.796,         0.0
09:00:00 26/06/2005,     124.833,         0.0
09:00:00 27/06/2005,     124.851,         0.0
09:00:00 28/06/2005,     124.848,         0.0
09:00:00 29/06/2005,     124.843,         0.0
09:00:00 30/06/2005,     124.830,         3.0
09:00:00 01/07/2005,     124.821,         5.6
09:00:00 02/07/2005,     124.809,         1.4
09:00:00 03/07/2005,     124.805,         0.0
09:00:00 04/07/2005,     124.794,         0.2
09:00:00 05/07/2005,     124.797,         0.0
09:00:00 06/07/2005,     124.815,         0.0
09:00:00 07/07/2005,     124.824,         1.0
09:00:00 08/07/2005,     124.817,         0.8
09:00:00 09/07/2005,     124.802,          10
09:00:00 10/07/2005,     124.767,         0.8
09:00:00 11/07/2005,     124.764,         0.0
09:00:00 12/07/2005,     124.775,         0.0
09:00:00 13/07/2005,     124.786,         2.6
09:00:00 14/07/2005,     124.784,         0.8
09:00:00 15/07/2005,     124.775,         1.0
09:00:00 16/07/2005,     124.760,         0.2
09:00:00 17/07/2005,     124.753,         5.6
09:00:00 18/07/2005,     124.780,         0.2
09:00:00 19/07/2005,     124.805,         0.0
09:00:00 20/07/2005,     124.834,         0.2
09:00:00 21/07/2005,     124.856,         0.2
09:00:00 22/07/2005,     124.860,         0.0
09:00:00 23/07/2005,     124.852,         0.0
09:00:00 24/07/2005,     124.840,         0.0
09:00:00 25/07/2005,     124.825,         0.4
09:00:00 26/07/2005,     124.795,         0.4
09:00:00 27/07/2005,     124.754,         0.6
09:00:00 28/07/2005,     124.727,         0.0
09:00:00 29/07/2005,     124.705,         0.0
09:00:00 30/07/2005,     124.715,         0.2
09:00:00 31/07/2005,     124.737,         0.0
09:00:00 01/08/2005,     124.764,         0.0
09:00:00 02/08/2005,     124.781,         0.2
09:00:00 03/08/2005,     124.774,         0.0
09:00:00 04/08/2005,     124.759,         9.4
09:00:00 05/08/2005,     124.747,         0.0
09:00:00 06/08/2005,     124.765,         0.0
09:00:00 07/08/2005,     124.806,         0.0
09:00:00 08/08/2005,     124.858,         0.4
09:00:00 09/08/2005,     124.912,         0.8
09:00:00 10/08/2005,     124.943,         2.4
09:00:00 11/08/2005,     124.941,         0.2
09:00:00 12/08/2005,     124.908,         0.2
09:00:00 13/08/2005,     124.864,         0.0
09:00:00 14/08/2005,     124.849,         0.2
09:00:00 15/08/2005,     124.855,         0.2
09:00:00 16/08/2005,     124.856,         5.8
09:00:00 17/08/2005,     124.864,         0.2
09:00:00 18/08/2005,     124.858,         0.0
09:00:00 19/08/2005,     124.851,         0.0
09:00:00 20/08/2005,     124.830,          26
09:00:00 21/08/2005,     124.798,         0.0
09:00:00 22/08/2005,     124.735,         1.0
09:00:00 23/08/2005,     124.724,         0.0
09:00:00 24/08/2005,     124.734,         0.0
09:00:00 25/08/2005,     124.768,         0.0
09:00:00 26/08/2005,     124.816,         0.0
09:00:00 27/08/2005,     124.867,         0.2
09:00:00 28/08/2005,     124.896,         0.0
09:00:00 29/08/2005,     124.893,         0.0
09:00:00 30/08/2005,     124.877,         0.0
09:00:00 31/08/2005,     124.849,          14
09:00:00 01/09/2005,     124.778,         0.6
09:00:00 02/09/2005,     124.708,         0.0
09:00:00 03/09/2005,     124.678,         0.0
09:00:00 04/09/2005,     124.723,         0.0
09:00:00 05/09/2005,     124.753,         0.0
09:00:00 06/09/2005,     124.791,         0.0
09:00:00 07/09/2005,     124.808,         0.0
09:00:00 08/09/2005,     124.810,         0.0
09:00:00 09/09/2005,     124.815,         6.2
09:00:00 10/09/2005,     124.772,         4.8
09:00:00 11/09/2005,     124.737,         0.6
09:00:00 12/09/2005,     124.722,         2.2
09:00:00 13/09/2005,     124.740,         0.0
09:00:00 14/09/2005,     124.762,         0.0
09:00:00 15/09/2005,     124.773,         0.0
09:00:00 16/09/2005,     124.833,         0.0
09:00:00 17/09/2005,     124.852,         0.2
09:00:00 18/09/2005,     124.828,         3.6
09:00:00 19/09/2005,     124.820,         0.4
09:00:00 20/09/2005,     124.777,         0.0
09:00:00 21/09/2005,     124.751,         0.0
09:00:00 22/09/2005,     124.762,         0.0
09:00:00 23/09/2005,     124.793,         0.2
09:00:00 24/09/2005,     124.815,         0.0
09:00:00 25/09/2005,     124.836,         0.0
09:00:00 26/09/2005,     124.853,          12
09:00:00 27/09/2005,     124.881,         0.2
09:00:00 28/09/2005,     124.916,         0.0
09:00:00 29/09/2005,     124.926,          33
09:00:00 30/09/2005,     124.908,         0.0
09:00:00 01/10/2005,     124.897,         0.0
09:00:00 02/10/2005,     124.917,         0.0
09:00:00 03/10/2005,     124.927,         0.0
09:00:00 04/10/2005,     124.933,         0.0
09:00:00 05/10/2005,     124.941,         0.0
09:00:00 06/10/2005,     124.914,         2.2
09:00:00 07/10/2005,     124.858,         0.0
09:00:00 08/10/2005,     124.798,         1.4
09:00:00 09/10/2005,     124.722,         7.4
09:00:00 10/10/2005,     124.720,         0.0
09:00:00 11/10/2005,     124.749,         0.0
09:00:00 12/10/2005,     124.771,         0.0
09:00:00 13/10/2005,     124.811,         0.0
09:00:00 14/10/2005,     124.806,         0.0
09:00:00 15/10/2005,     124.789,         0.0
09:00:00 16/10/2005,     124.756,         0.0
09:00:00 17/10/2005,     124.718,         0.0
09:00:00 18/10/2005,     124.689,         0.0
09:00:00 19/10/2005,     124.686,         0.0
09:00:00 20/10/2005,     124.696,          14
09:00:00 21/10/2005,     124.750,          20
09:00:00 22/10/2005,     124.847,         0.8
09:00:00 23/10/2005,     124.917,         0.8
09:00:00 24/10/2005,     124.946,         0.0
09:00:00 25/10/2005,     124.929,         0.0
09:00:00 26/10/2005,     124.911,         1.8
09:00:00 27/10/2005,     124.843,         0.0
09:00:00 28/10/2005,     124.797,         0.0
09:00:00 29/10/2005,     124.795,         0.2
09:00:00 30/10/2005,     124.829,          22
09:00:00 31/10/2005,     124.878,         5.0
09:00:00 01/11/2005,     124.895,         0.0
09:00:00 02/11/2005,     124.919,         0.0
09:00:00 03/11/2005,     124.948,         5.0
09:00:00 04/11/2005,     124.921,         1.2
09:00:00 05/11/2005,     124.876,         0.0
09:00:00 06/11/2005,     124.817,         0.0
09:00:00 07/11/2005,     124.768,         0.0
09:00:00 08/11/2005,     124.780,          23
09:00:00 09/11/2005,     124.815,         0.0
09:00:00 10/11/2005,     124.854,         0.0
09:00:00 11/11/2005,     124.896,         2.2
09:00:00 12/11/2005,     124.934,         0.0
09:00:00 13/11/2005,     124.948,         0.0
09:00:00 14/11/2005,     124.946,         0.0
09:00:00 15/11/2005,     124.948,         5.4
09:00:00 16/11/2005,     124.905,         0.0
09:00:00 17/11/2005,     124.872,         0.0
09:00:00 18/11/2005,     124.839,         0.0
09:00:00 19/11/2005,     124.800,         0.0
09:00:00 20/11/2005,     124.770,         0.0
09:00:00 21/11/2005,     124.775,         0.0
09:00:00 22/11/2005,     124.791,         0.0
09:00:00 23/11/2005,     124.795,         0.0
09:00:00 24/11/2005,     124.816,         0.0
09:00:00 25/11/2005,     124.819,         0.2
09:00:00 26/11/2005,     124.811,         8.4
09:00:00 27/11/2005,     124.787,         0.0
09:00:00 28/11/2005,     124.797,         0.0
09:00:00 29/11/2005,     124.819,         0.0
09:00:00 30/11/2005,     124.827,         0.0
09:00:00 01/12/2005,     124.803,         0.0
09:00:00 02/12/2005,     124.793,         0.0
09:00:00 03/12/2005,     124.791,          23
09:00:00 04/12/2005,     124.828,         0.0
09:00:00 05/12/2005,     124.875,         0.0
09:00:00 06/12/2005,     124.922,         0.0
09:00:00 07/12/2005,     124.938,         0.8
09:00:00 08/12/2005,     124.910,         0.0
09:00:00 09/12/2005,     124.856,         0.0
09:00:00 10/12/2005,     124.797,         0.0
09:00:00 11/12/2005,     124.781,         0.0
09:00:00 12/12/2005,     124.801,         0.0
09:00:00 13/12/2005,     124.782,         0.0
09:00:00 14/12/2005,     124.777,         0.0
09:00:00 15/12/2005,     124.779,         0.0
09:00:00 16/12/2005,     124.772,         0.4
09:00:00 17/12/2005,     124.760,         0.6
09:00:00 18/12/2005,     124.758,         1.2
09:00:00 19/12/2005,     124.777,         0.0
09:00:00 20/12/2005,     124.789,         0.0
09:00:00 21/12/2005,     124.791,         0.0
09:00:00 22/12/2005,     124.774,         0.0
09:00:00 23/12/2005,     124.793,         0.0
09:00:00 24/12/2005,     124.787,         0.0
09:00:00 25/12/2005,     124.785,         0.4
09:00:00 26/12/2005,     124.810,         0.0
09:00:00 27/12/2005,     124.811,         0.0
09:00:00 28/12/2005,     124.786,         0.2
09:00:00 29/12/2005,     124.745,         0.0
09:00:00 30/12/2005,     124.725,         0.0
09:00:00 31/12/2005,     124.718,         0.0
09:00:00 01/01/2006,     124.713,         0.0
09:00:00 02/01/2006,     124.692,         0.0
09:00:00 03/01/2006,     124.709,         0.0
09:00:00 04/01/2006,     124.698,         0.0
09:00:00 05/01/2006,     124.704,         0.0
09:00:00 06/01/2006,     124.715,         0.0
09:00:00 07/01/2006,     124.730,         0.0
09:00:00 08/01/2006,     124.758,         0.0
09:00:00 09/01/2006,     124.788,         0.0
09:00:00 10/01/2006,     124.807,         0.0
09:00:00 11/01/2006,     124.817,         0.0
09:00:00 12/01/2006,     124.839,         1.2
09:00:00 13/01/2006,     124.850,         0.0
09:00:00 14/01/2006,     124.863,         0.0
09:00:00 15/01/2006,     124.886,         0.0
09:00:00 16/01/2006,     124.912,         0.0
09:00:00 17/01/2006,     124.917,         0.2
09:00:00 18/01/2006,     124.907,         0.0
09:00:00 19/01/2006,     124.906,         0.0
09:00:00 20/01/2006,     124.889,         0.0
09:00:00 21/01/2006,     124.862,         0.6
09:00:00 22/01/2006,     124.858,         0.0
09:00:00 23/01/2006,     124.858,         0.0
09:00:00 24/01/2006,     124.845,         0.0
09:00:00 25/01/2006,     124.843,         0.0
09:00:00 26/01/2006,     124.835,         0.0
09:00:00 27/01/2006,     124.818,         0.0
09:00:00 28/01/2006,     124.816,          11
09:00:00 29/01/2006,     124.842,         0.0
09:00:00 30/01/2006,     124.860,         1.8
09:00:00 31/01/2006,     124.872,         0.0
09:00:00 01/02/2006,     124.894,         0.0
09:00:00 02/02/2006,     124.896,         0.0
09:00:00 03/02/2006,     124.887,         0.0
09:00:00 04/02/2006,     124.882,         0.0
09:00:00 05/02/2006,     124.878,         0.0
09:00:00 06/02/2006,     124.879,         0.0
09:00:00 07/02/2006,     124.850,         0.0
09:00:00 08/02/2006,     124.860,         0.0
09:00:00 09/02/2006,     124.846,         0.0
09:00:00 10/02/2006,     124.821,         0.2
09:00:00 11/02/2006,     124.827,         0.0
09:00:00 12/02/2006,     124.839,         0.0
09:00:00 13/02/2006,     124.854,         0.0
09:00:00 14/02/2006,     124.862,         0.0
09:00:00 15/02/2006,     124.879,         0.0
09:00:00 16/02/2006,     124.883,         0.0
09:00:00 17/02/2006,     124.881,         0.0
09:00:00 18/02/2006,     124.859,         0.0
09:00:00 19/02/2006,     124.840,         0.0
09:00:00 20/02/2006,     124.815,         0.0
09:00:00 21/02/2006,     124.800,         0.0
09:00:00 22/02/2006,     124.785,         0.0
09:00:00 23/02/2006,     124.780,         0.0
09:00:00 24/02/2006,     124.779,         0.0
09:00:00 25/02/2006,     124.789,         0.0
09:00:00 26/02/2006,     124.813,         6.4
09:00:00 27/02/2006,     124.835,         0.0
09:00:00 28/02/2006,     124.857,         0.0
09:00:00 01/03/2006,     124.855,         0.0
09:00:00 02/03/2006,     124.845,         0.0
09:00:00 03/03/2006,     124.819,         0.0
09:00:00 04/03/2006,     124.780,         0.0
09:00:00 05/03/2006,     124.750,         0.0
09:00:00 06/03/2006,     124.723,         0.0
09:00:00 07/03/2006,     124.689,         0.0
09:00:00 08/03/2006,     124.678,         0.0
09:00:00 09/03/2006,     124.692,         0.0
09:00:00 10/03/2006,     124.697,         0.0
09:00:00 11/03/2006,     124.704,         0.0
09:00:00 12/03/2006,     124.726,         0.0
09:00:00 13/03/2006,     124.743,         0.4
09:00:00 14/03/2006,     124.764,         0.6
09:00:00 15/03/2006,     124.781,         0.0
09:00:00 16/03/2006,     124.824,          17
09:00:00 17/03/2006,     124.869,         0.0
09:00:00 18/03/2006,     124.933,         0.0
09:00:00 19/03/2006,     124.980,         0.0
09:00:00 20/03/2006,     124.990,         0.0
09:00:00 21/03/2006,     124.975,         0.0
09:00:00 22/03/2006,     124.919,         0.0
09:00:00 23/03/2006,     124.854,         0.0
09:00:00 24/03/2006,     124.807,         0.0
09:00:00 25/03/2006,     124.783,         0.0
09:00:00 26/03/2006,     124.775,         0.0
09:00:00 27/03/2006,     124.781,         0.0
09:00:00 28/03/2006,     124.793,         0.0
09:00:00 29/03/2006,     124.811,         0.0
09:00:00 30/03/2006,     124.814,         0.0
09:00:00 31/03/2006,     124.820,         0.0
09:00:00 01/04/2006,     124.810,         0.0
09:00:00 02/04/2006,     124.829,         0.0
09:00:00 03/04/2006,     124.857,         0.0
09:00:00 04/04/2006,     124.875,         0.0
09:00:00 05/04/2006,     124.874,         0.0
09:00:00 06/04/2006,     124.846,         7.8
09:00:00 07/04/2006,     124.839,         0.0
09:00:00 08/04/2006,     124.837,         0.0
09:00:00 09/04/2006,     124.837,         0.0
09:00:00 10/04/2006,     124.843,         0.0
09:00:00 11/04/2006,     124.848,         0.0
09:00:00 12/04/2006,     124.840,         0.0
09:00:00 13/04/2006,     124.834,         0.0
09:00:00 14/04/2006,     124.834,         0.0
09:00:00 15/04/2006,     124.828,         9.4
09:00:00 16/04/2006,     124.861,         0.0
09:00:00 17/04/2006,     124.912,         0.0
09:00:00 18/04/2006,     124.959,         1.6
09:00:00 19/04/2006,     124.979,         0.0
09:00:00 20/04/2006,     124.959,         1.8
09:00:00 21/04/2006,     124.921,         2.4
09:00:00 22/04/2006,     124.893,         0.0
09:00:00 23/04/2006,     124.879,         0.0
09:00:00 24/04/2006,     124.888,         0.0
09:00:00 25/04/2006,     124.894,         0.0
09:00:00 26/04/2006,     124.878,         0.0
09:00:00 27/04/2006,     124.852,         0.0
09:00:00 28/04/2006,     124.832,         0.0
09:00:00 29/04/2006,     124.834,          12
09:00:00 30/04/2006,     124.861,         0.0
09:00:00 01/05/2006,     124.900,         0.2
09:00:00 02/05/2006,     124.944,         2.6
09:00:00 03/05/2006,     124.979,         0.0
09:00:00 04/05/2006,     125.006,         1.8
09:00:00 05/05/2006,     125.024,         0.0
09:00:00 06/05/2006,     125.003,         0.2
09:00:00 07/05/2006,     124.962,         2.6
09:00:00 08/05/2006,     124.894,         4.0
09:00:00 09/05/2006,     124.871,         0.2
09:00:00 10/05/2006,     124.821,         0.2
09:00:00 11/05/2006,     124.777,         0.0
09:00:00 12/05/2006,     124.738,         0.0
09:00:00 13/05/2006,     124.704,         0.0
09:00:00 14/05/2006,     124.676,         0.0
09:00:00 15/05/2006,     124.666,         0.2
09:00:00 16/05/2006,     124.672,         0.0
09:00:00 17/05/2006,     124.670,         0.0
09:00:00 18/05/2006,     124.649,         0.0
09:00:00 19/05/2006,     124.628,         0.0
09:00:00 20/05/2006,     124.598,         0.0
09:00:00 21/05/2006,     124.573,         0.0
09:00:00 22/05/2006,     124.574,         0.0
09:00:00 23/05/2006,     124.582,         0.0
09:00:00 24/05/2006,     124.592,         0.0
09:00:00 25/05/2006,     124.601,         0.0
09:00:00 26/05/2006,     124.607,         0.0
09:00:00 27/05/2006,     124.610,         0.0
09:00:00 28/05/2006,     124.614,         0.2
09:00:00 29/05/2006,     124.620,         0.0
09:00:00 30/05/2006,     124.625,         0.0
09:00:00 31/05/2006,     124.633,         0.0
